code,name_th,date,cpi_index
52100,ค่าซื้อยานพาหนะ,2023-10-01,100.0
52110,ยานพาหนะ,2023-10-01,100.0
52120,อุปกรณ์ยานพาหนะ,2023-10-01,100.01
52200,น้ำมันเชื้อเพลิง,2023-10-01,100.38
52300,ค่าบริการบำรุงรักษายานยนต์,2023-10-01,100.23
53000,ค่าภาษีและประกันภัยรถยนต์,2023-10-01,100.0
53100,ค่าภาษี,2023-10-01,100.0
53200,ค่าประกันภัยรถ,2023-10-01,100.0
53300,ค่าใช้จ่ายที่เกี่ยวกับรถ,2023-10-01,100.0
54000,การสื่อสาร,2023-10-01,100.03
54100,ค่าบริการการสื่อสาร,2023-10-01,100.03
54200,เครื่องรับอุปกรณ์สื่อสาร,2023-10-01,100.08
60000,หมวดการบันเทิงการอ่าน การศึกษา และการศาสนา,2023-10-01,100.14
61000,การบันเทิงและการอ่าน,2023-10-01,100.03
61100,ค่าธรรมเนียมและค่าสมาชิก,2023-10-01,99.83
61200,ค่าอุปกรณ์กีฬาและเครื่องเล่น,2023-10-01,100.62
61220,ของเล่น,2023-10-01,100.1
61240,ค่าการบันเทิง,2023-10-01,100.0
61250,ค่าใช้จ่ายเกี่ยวกับสัตว์เลี้ยง,2023-10-01,100.78
61260,ค่าใช้จ่ายเกี่ยวกับการทำสวนประดับบ้าน,2023-10-01,100.0
61300,ค่าอุปกรณ์การบันเทิง,2023-10-01,99.45
61400,ค่าใช้จ่ายเกี่ยวกับการอ่าน,2023-10-01,100.0
61500,ค่าใช้จ่ายในการเดินทางโอกาสพิเศษและท่องเที่ยว,2023-10-01,99.97
62000,การศึกษา,2023-10-01,100.34
62100,ค่าเล่าเรียนและค่าธรรมเนียมการศึกษา,2023-10-01,100.38
62110,การศึกษาระดับประถมศึกษา,2023-10-01,100.33
62120,การศึกษาระดับมัธยมศึกษาสายสามัญ,2023-10-01,100.76
62130,การศึกษาระดับมัธยมศึกษา ด้านเทคนิคและอาชีวะ,2023-10-01,100.34
62140,การศึกษาระดับอุดมศึกษา,2023-10-01,100.3
62150,ค่าเรียนพิเศษ,2023-10-01,100.0
62200,หนังสือและอุปกรณ์การศึกษา,2023-10-01,100.0
62210,หนังสือ,2023-10-01,100.0
62211,หนังสือแบบเรียนเอกชน,2023-10-01,100.0
62220,อุปกรณ์เกี่ยวกับการศึกษา,2023-10-01,100.0
62300,ค่าใช้จ่ายอื่น ๆ เกี่ยวกับการศึกษา,2023-10-01,100.91
63000,การศาสนา,2023-10-01,100.1
63100,ค่าอาหาร ของถวายพระ ไหว้เจ้าและอื่น ๆ,2023-10-01,100.1
63110,เครื่องถวายพระ,2023-10-01,100.1
70000,หมวดยาสูบและเครื่องดื่มมีแอลกอฮอล์,2023-10-01,100.51
71000,ผลิตภัณฑ์ยาสูบ,2023-10-01,101.31
72000,เครื่องดื่มมีแอลกอฮอลล์,2023-10-01,99.98
72100,ผลิตภัณฑ์เบียร์,2023-10-01,99.74
72200,ผลิตภัณฑ์ไวน์,2023-10-01,100.27
72300,ผลิตภัณฑ์สุรา,2023-10-01,100.6
80000,หมวดอื่น ๆ ไม่ใช่อาหาร และเครื่องดื่ม,2023-10-01,99.91
81000,ไม่รวมอาหาร เครื่องดื่ม และพลังงาน,2023-10-01,100.09
82000,อาหารและเครื่องดื่ม (ไม่รวมอาหารสด),2023-10-01,100.16
90000,กลุ่มอาหารสดและพลังงาน,2023-10-01,99.63
91000,อาหารสด,2023-10-01,99.81
92000,พลังงาน,2023-10-01,99.34
93000,ดัชนีราคาผู้บริโภคพื้นฐาน,2023-10-01,100.11
00000,รวมทุกรายการ,2025-11-01,
10000,หมวดอาหารและเครื่องดื่มไม่มีแอลกอฮอล์,2025-11-01,
11000,อาหารปรุงที่บ้าน,2025-11-01,
11100,ข้าว  แป้งและผลิตภัณฑ์จากแป้ง,2025-11-01,
11110,ข้าว,2025-11-01,
11120,แป้งและผลิตภัณฑ์จากแป้ง,2025-11-01,
11121,แป้ง,2025-11-01,
11122,ผลิตภัณฑ์จากแป้ง,2025-11-01,
11200,เนื้อสัตว์ เป็ดไก่ และสัตว์น้ำ,2025-11-01,
11210,เนื้อสัตว์,2025-11-01,
11211,เนื้อสัตว์สด,2025-11-01,
11212,เนื้อสัตว์แปรรูป,2025-11-01,
11220,เป็ด ไก่,2025-11-01,
11221,เป็ด ไก่  สด,2025-11-01,
11222,เป็ด ไก่  สำเร็จรูปและแปรรูป,2025-11-01,
11230,ปลาและสัตว์น้ำ,2025-11-01,
11231,ปลาน้ำจืดสด,2025-11-01,
11232,ปลาน้ำทะเลสด,2025-11-01,
11233,สัตว์น้ำ,2025-11-01,
11234,ปลาแปรรูป,2025-11-01,
11235,สัตว์น้ำแปรรูป,2025-11-01,
11300,ไข่และผลิตภัณฑ์นม,2025-11-01,
11310,ไข่,2025-11-01,
11320,นมและผลิตภัณฑ์นม,2025-11-01,
11400,ผักและผลไม้,2025-11-01,
11410,ผักสดแปรรูปและอื่นๆ,2025-11-01,
11411,ผักสด,2025-11-01,
11412,ผักแปรรูปและอื่นๆ,2025-11-01,
11420,ผลไม้สดแปรรูปและอื่นๆ,2025-11-01,
11421,ผลไม้สด,2025-11-01,
11422,ผลไม้แปรรูปและอื่น ๆ,2025-11-01,
11500,เครื่องประกอบอาหาร,2025-11-01,
11510,ผลิตภัณฑ์น้ำตาล,2025-11-01,
11511,น้ำตาลและขนมหวาน,2025-11-01,
11520,เครื่องปรุงอาหาร,2025-11-01,
11521,น้ำมันและไขมัน,2025-11-01,
11522,เครื่องปรุงรส,2025-11-01,
11600,เครื่องดื่มไม่มีแอลกอฮอล์,2025-11-01,
11700,ผลิตภัณฑ์น้ำตาล,2025-11-01,
11710,น้ำตาลและขนมหวาน,2025-11-01,
12000,อาหารสำเร็จรูป,2025-11-01,
12100,อาหารบริโภค-ในบ้าน,2025-11-01,
12200,อาหารบริโภค-นอกบ้าน,2025-11-01,
12300,อาหารพร้อมทาน,2025-11-01,
12400,อาหารจากร้านยอดนิยม,2025-11-01,
12500,อาหารฟาสต์ฟู้ด/delivery,2025-11-01,
20000,หมวดเครื่องนุ่งห่มและรองเท้า,2025-11-01,
21000,ผ้าและเสื้อผ้า,2025-11-01,
21100,บุรุษ,2025-11-01,
21110,ผ้าบุรุษ,2025-11-01,
21120,เครื่องแบบชาย,2025-11-01,
21130,เสื้อบุรุษ,2025-11-01,
21140,กางเกงบุรุษ,2025-11-01,
21150,เสื้อผ้าบุรุษอื่นๆ,2025-11-01,
21160,เครื่องประดับบุรุษ,2025-11-01,
21200,สตรี,2025-11-01,
21210,ผ้าสตรี,2025-11-01,
21220,เครื่องแบบหญิง,2025-11-01,
21230,เสื้อสตรี,2025-11-01,
21240,กางเกงสตรีและกระโปรงสตรี,2025-11-01,
21250,เสื้อผ้าสตรีอื่นๆ,2025-11-01,
21260,เครื่องประดับสตรี,2025-11-01,
21300,เด็ก,2025-11-01,
21310,เครื่องแบบเด็ก,2025-11-01,
21320,เสื้อเด็ก,2025-11-01,
21330,กางเกงเด็ก,2025-11-01,
21340,เสื้อผ้าเด็กอื่นๆ,2025-11-01,
21400,ค่าจ้างตัดเย็บและอุปกรณ์,2025-11-01,
21410,ค่าจ้าง,2025-11-01,
21420,อุปกรณ์,2025-11-01,
22000,ผลิตภัณฑ์รองเท้า,2025-11-01,
22100,รองเท้าบุรุษ,2025-11-01,
22110,รองเท้าหุ้มส้นบุรุษ,2025-11-01,
22120,รองเท้ากีฬาและผ้าใบบุรุษ,2025-11-01,
22130,รองเท้าแตะบุรุษ,2025-11-01,
22200,รองเท้าสตรี,2025-11-01,
22210,รองเท้าหุ้มส้นสตรี,2025-11-01,
22220,รองเท้ากีฬาและผ้าใบสตรี,2025-11-01,
22230,รองเท้าแตะสตรี,2025-11-01,
22300,รองเท้าเด็ก,2025-11-01,
22310,รองเท้าหุ้มส้นเด็ก,2025-11-01,
22320,รองเท้ากีฬาและผ้าใบเด็ก,2025-11-01,
22330,รองเท้าแตะเด็ก,2025-11-01,
22400,ค่าซ่อมแซมและดูแลรักษา,2025-11-01,
22410,ค่าซ่อมแซม,2025-11-01,
22420,ค่าดูแลรักษา,2025-11-01,
30000,หมวดเคหสถาน,2025-11-01,
31000,ค่าที่พักอาศัย,2025-11-01,
31100,ค่าเช่า,2025-11-01,
31200,การประกันอัคคีภัย,2025-11-01,
31300,วัสดุก่อสร้าง,2025-11-01,
31400,เครื่องสุขภัณฑ์,2025-11-01,
31500,ค่าแรง,2025-11-01,
31600,อุปกรณ์ซ่อมแซมบ้าน,2025-11-01,
32000,ไฟฟ้า  เชื้อเพลิง  น้ำประปาและแสงสว่าง,2025-11-01,
32100,ไฟฟ้า,2025-11-01,
32200,เชื้อเพลิงในบ้าน,2025-11-01,
32300,น้ำประปา,2025-11-01,
32400,แสงสว่าง,2025-11-01,
33000,สิ่งทอสำหรับใช้ในบ้าน,2025-11-01,
34000,เครื่องใช้เบ็ดเตล็ดในบ้าน,2025-11-01,
35000,เครื่องแต่งบ้านและบริภัณฑ์อื่นๆ,2025-11-01,
35100,เครื่องแต่งบ้าน,2025-11-01,
35200,บริภัณฑ์อื่น ๆ,2025-11-01,
36000,สิ่งที่เกี่ยวกับทำความสะอาด,2025-11-01,
37000,คนรับใช้ / คนงาน,2025-11-01,
40000,หมวดการตรวจรักษาและบริการส่วนบุคคล,2025-11-01,
41000,ค่าตรวจรักษาและค่ายา,2025-11-01,
41100,ค่ายาและเวชภัณฑ์,2025-11-01,
41110,ค่ายา,2025-11-01,
41120,เวชภัณฑ์,2025-11-01,
41200,ค่ารักษาพยาบาล,2025-11-01,
41210,คนไข้นอก,2025-11-01,
41211,ค่าตรวจโรครักษา ค่าบริการ และค่ายาของคนไข้นอก,2025-11-01,
41212,ค่าทำฟัน,2025-11-01,
41213,ค่าตรวจสายตา,2025-11-01,
41214,ค่าบริการด้านรังสี,2025-11-01,
41215,ค่าบริการอื่น ๆ,2025-11-01,
41216,ค่าตรวจวินิจฉัยทางห้องปฏิบัติการ,2025-11-01,
41220,คนไข้ใน,2025-11-01,
41221,ค่าห้องพักคนไข้,2025-11-01,
41222,ค่าตรวจรักษา ค่าบริการ และค่ายาของคนไข้ใน,2025-11-01,
41224,ค่าบริการอื่น ๆ,2025-11-01,
42000,ค่าใช้จ่ายส่วนบุคคล,2025-11-01,
42100,ค่าของใช้ส่วนบุคคล,2025-11-01,
42200,ค่าบริการส่วนบุคคล,2025-11-01,
42210,ค่าบริการส่วนบุคคลเพื่อความสวยงาม,2025-11-01,
42220,ค่าบริการส่วนบุคคลเพื่อความผ่อนคลาย,2025-11-01,
43000,ค่าบัตรประกันสุขภาพและประกันชีวิต,2025-11-01,
50000,หมวดพาหนะ การขนส่ง และการสื่อสาร,2025-11-01,
51000,ค่าโดยสารสาธารณะ,2025-11-01,
51100,ค่าโดยสารในท้องถิ่น,2025-11-01,
51200,ค่าโดยสารนอกท้องถิ่น,2025-11-01,
52000,ยานพาหนะและน้ำมันเชื้อเพลิง,2025-11-01,
52100,ค่าซื้อยานพาหนะ,2025-11-01,
52110,ยานพาหนะ,2025-11-01,
52120,อุปกรณ์ยานพาหนะ,2025-11-01,
52200,น้ำมันเชื้อเพลิง,2025-11-01,
52300,ค่าบริการบำรุงรักษายานยนต์,2025-11-01,
53000,ค่าภาษีและประกันภัยรถยนต์,2025-11-01,
53100,ค่าภาษี,2025-11-01,
53200,ค่าประกันภัยรถ,2025-11-01,
53300,ค่าใช้จ่ายที่เกี่ยวกับรถ,2025-11-01,
54000,การสื่อสาร,2025-11-01,
54100,ค่าบริการการสื่อสาร,2025-11-01,
54200,เครื่องรับอุปกรณ์สื่อสาร,2025-11-01,
60000,หมวดการบันเทิงการอ่าน การศึกษา และการศาสนา,2025-11-01,
61000,การบันเทิงและการอ่าน,2025-11-01,
61100,ค่าธรรมเนียมและค่าสมาชิก,2025-11-01,
61200,ค่าอุปกรณ์กีฬาและเครื่องเล่น,2025-11-01,
61210,อุปกรณ์กีฬา,2025-11-01,
61220,ของเล่น,2025-11-01,
61230,ค่าถ่ายรูปและค่าฟิล์ม,2025-11-01,
61240,ค่าการบันเทิง,2025-11-01,
61250,ค่าใช้จ่ายเกี่ยวกับสัตว์เลี้ยง,2025-11-01,
61260,ค่าใช้จ่ายเกี่ยวกับการทำสวนประดับบ้าน,2025-11-01,
61300,ค่าอุปกรณ์การบันเทิง,2025-11-01,
61400,ค่าใช้จ่ายเกี่ยวกับการอ่าน,2025-11-01,
61500,ค่าใช้จ่ายในการเดินทางโอกาสพิเศษและท่องเที่ยว,2025-11-01,
62000,การศึกษา,2025-11-01,
62100,ค่าเล่าเรียนและค่าธรรมเนียมการศึกษา,2025-11-01,
62110,การศึกษาระดับประถมศึกษา,2025-11-01,
62120,การศึกษาระดับมัธยมศึกษาสายสามัญ,2025-11-01,
62130,การศึกษาระดับมัธยมศึกษา ด้านเทคนิคและอาชีวะ,2025-11-01,
62140,การศึกษาระดับอุดมศึกษา,2025-11-01,
62150,ค่าเรียนพิเศษ,2025-11-01,
62200,หนังสือและอุปกรณ์การศึกษา,2025-11-01,
62210,หนังสือ,2025-11-01,
62211,หนังสือแบบเรียนเอกชน,2025-11-01,
62212,หนังสือแบบเรียนรัฐบาล,2025-11-01,
62220,อุปกรณ์เกี่ยวกับการศึกษา,2025-11-01,
62300,ค่าใช้จ่ายอื่น ๆ เกี่ยวกับการศึกษา,2025-11-01,
63000,การศาสนา,2025-11-01,
63100,ค่าอาหาร ของถวายพระ ไหว้เจ้าและอื่น ๆ,2025-11-01,
63110,เครื่องถวายพระ,2025-11-01,
70000,หมวดยาสูบและเครื่องดื่มมีแอลกอฮอล์,2025-11-01,
71000,ผลิตภัณฑ์ยาสูบ,2025-11-01,
72000,เครื่องดื่มมีแอลกอฮอลล์,2025-11-01,
72100,ผลิตภัณฑ์เบียร์,2025-11-01,
72200,ผลิตภัณฑ์ไวน์,2025-11-01,
72300,ผลิตภัณฑ์สุรา,2025-11-01,
80000,หมวดอื่น ๆ ไม่ใช่อาหาร และเครื่องดื่ม,2025-11-01,
81000,ไม่รวมอาหาร เครื่องดื่ม และพลังงาน,2025-11-01,
82000,อาหารและเครื่องดื่ม (ไม่รวมอาหารสด),2025-11-01,
90000,กลุ่มอาหารสดและพลังงาน,2025-11-01,
91000,อาหารสด,2025-11-01,
92000,พลังงาน,2025-11-01,
96000,"CPI ไม่รวมน้ำมัน 91 , 95 , ดีเซล และรายการของ คน.",2025-11-01,
93000,ดัชนีราคาผู้บริโภคพื้นฐาน,2025-11-01,
00000,รวมทุกรายการ,2024-11-01,100.64
10000,หมวดอาหารและเครื่องดื่มไม่มีแอลกอฮอล์,2024-11-01,101.5
11000,อาหารปรุงที่บ้าน,2024-11-01,100.78
11100,ข้าว  แป้งและผลิตภัณฑ์จากแป้ง,2024-11-01,104.2
11110,ข้าว,2024-11-01,105.05
11120,แป้งและผลิตภัณฑ์จากแป้ง,2024-11-01,101.61
11121,แป้ง,2024-11-01,101.03
11122,ผลิตภัณฑ์จากแป้ง,2024-11-01,101.63
11200,เนื้อสัตว์ เป็ดไก่ และสัตว์น้ำ,2024-11-01,97.67
11210,เนื้อสัตว์,2024-11-01,93.19
11211,เนื้อสัตว์สด,2024-11-01,92.12
11212,เนื้อสัตว์แปรรูป,2024-11-01,100.62
11220,เป็ด ไก่,2024-11-01,99.87
11221,เป็ด ไก่  สด,2024-11-01,100.37
11230,ปลาและสัตว์น้ำ,2024-11-01,101.38
11231,ปลาน้ำจืดสด,2024-11-01,102.71
11232,ปลาน้ำทะเลสด,2024-11-01,95.02
11233,สัตว์น้ำ,2024-11-01,101.91
11234,ปลาแปรรูป,2024-11-01,102.01
11235,สัตว์น้ำแปรรูป,2024-11-01,104.52
11300,ไข่และผลิตภัณฑ์นม,2024-11-01,102.32
11310,ไข่,2024-11-01,101.74
11320,นมและผลิตภัณฑ์นม,2024-11-01,102.81
11400,ผักและผลไม้,2024-11-01,101.26
11410,ผักสดแปรรูปและอื่นๆ,2024-11-01,99.43
11411,ผักสด,2024-11-01,99.16
11412,ผักแปรรูปและอื่นๆ,2024-11-01,100.68
11420,ผลไม้สดแปรรูปและอื่นๆ,2024-11-01,103.79
11421,ผลไม้สด,2024-11-01,103.76
11422,ผลไม้แปรรูปและอื่น ๆ,2024-11-01,105.94
11500,เครื่องประกอบอาหาร,2024-11-01,101.15
11520,เครื่องปรุงอาหาร,2024-11-01,100.85
11521,น้ำมันและไขมัน,2024-11-01,100.25
11522,เครื่องปรุงรส,2024-11-01,101.24
11600,เครื่องดื่มไม่มีแอลกอฮอล์,2024-11-01,103.93
11700,ผลิตภัณฑ์น้ำตาล,2024-11-01,103.64
11710,น้ำตาลและขนมหวาน,2024-11-01,103.64
12000,อาหารสำเร็จรูป,2024-11-01,102.66
12300,อาหารพร้อมทาน,2024-11-01,102.36
12400,อาหารจากร้านยอดนิยม,2024-11-01,102.25
12500,อาหารฟาสต์ฟู้ด/delivery,2024-11-01,105.19
20000,หมวดเครื่องนุ่งห่มและรองเท้า,2024-11-01,99.45
21000,ผ้าและเสื้อผ้า,2024-11-01,99.33
21100,บุรุษ,2024-11-01,98.62
21120,เครื่องแบบชาย,2024-11-01,101.34
21130,เสื้อบุรุษ,2024-11-01,97.79
21140,กางเกงบุรุษ,2024-11-01,98.24
21150,เสื้อผ้าบุรุษอื่นๆ,2024-11-01,101.25
21160,เครื่องประดับบุรุษ,2024-11-01,98.76
21200,สตรี,2024-11-01,99.31
21220,เครื่องแบบหญิง,2024-11-01,101.85
21230,เสื้อสตรี,2024-11-01,98.89
21240,กางเกงสตรีและกระโปรงสตรี,2024-11-01,99.26
21250,เสื้อผ้าสตรีอื่นๆ,2024-11-01,100.36
21300,เด็ก,2024-11-01,100.39
21310,เครื่องแบบเด็ก,2024-11-01,102.93
21320,เสื้อเด็ก,2024-11-01,98.87
21330,กางเกงเด็ก,2024-11-01,98.84
21340,เสื้อผ้าเด็กอื่นๆ,2024-11-01,99.99
21400,ค่าจ้างตัดเย็บและอุปกรณ์,2024-11-01,100.24
21410,ค่าจ้าง,2024-11-01,100.24
22000,ผลิตภัณฑ์รองเท้า,2024-11-01,100.06
22100,รองเท้าบุรุษ,2024-11-01,99.8
22110,รองเท้าหุ้มส้นบุรุษ,2024-11-01,98.47
22120,รองเท้ากีฬาและผ้าใบบุรุษ,2024-11-01,99.99
22130,รองเท้าแตะบุรุษ,2024-11-01,100.23
22200,รองเท้าสตรี,2024-11-01,100.11
22210,รองเท้าหุ้มส้นสตรี,2024-11-01,99.76
22220,รองเท้ากีฬาและผ้าใบสตรี,2024-11-01,100.03
22230,รองเท้าแตะสตรี,2024-11-01,100.45
22300,รองเท้าเด็ก,2024-11-01,100.63
22310,รองเท้าหุ้มส้นเด็ก,2024-11-01,100.08
22320,รองเท้ากีฬาและผ้าใบเด็ก,2024-11-01,100.91
22330,รองเท้าแตะเด็ก,2024-11-01,100.44
22400,ค่าซ่อมแซมและดูแลรักษา,2024-11-01,102.31
22410,ค่าซ่อมแซม,2024-11-01,102.31
30000,หมวดเคหสถาน,2024-11-01,99.83
31000,ค่าที่พักอาศัย,2024-11-01,100.27
31100,ค่าเช่า,2024-11-01,100.25
31200,การประกันอัคคีภัย,2024-11-01,100.0
31300,วัสดุก่อสร้าง,2024-11-01,100.27
31400,เครื่องสุขภัณฑ์,2024-11-01,100.28
31500,ค่าแรง,2024-11-01,101.23
31600,อุปกรณ์ซ่อมแซมบ้าน,2024-11-01,99.69
32000,ไฟฟ้า  เชื้อเพลิง  น้ำประปาและแสงสว่าง,2024-11-01,99.16
32100,ไฟฟ้า,2024-11-01,98.66
32200,เชื้อเพลิงในบ้าน,2024-11-01,100.85
32300,น้ำประปา,2024-11-01,100.06
32400,แสงสว่าง,2024-11-01,101.57
33000,สิ่งทอสำหรับใช้ในบ้าน,2024-11-01,99.83
34000,เครื่องใช้เบ็ดเตล็ดในบ้าน,2024-11-01,100.12
35000,เครื่องแต่งบ้านและบริภัณฑ์อื่นๆ,2024-11-01,99.19
35100,เครื่องแต่งบ้าน,2024-11-01,100.13
35200,บริภัณฑ์อื่น ๆ,2024-11-01,98.91
36000,สิ่งที่เกี่ยวกับทำความสะอาด,2024-11-01,98.28
37000,คนรับใช้ / คนงาน,2024-11-01,100.73
40000,หมวดการตรวจรักษาและบริการส่วนบุคคล,2024-11-01,99.85
41000,ค่าตรวจรักษาและค่ายา,2024-11-01,100.86
41100,ค่ายาและเวชภัณฑ์,2024-11-01,101.59
41110,ค่ายา,2024-11-01,101.68
41120,เวชภัณฑ์,2024-11-01,99.35
41200,ค่ารักษาพยาบาล,2024-11-01,100.36
41210,คนไข้นอก,2024-11-01,100.33
41211,ค่าตรวจโรครักษา ค่าบริการ และค่ายาของคนไข้นอก,2024-11-01,100.32
41212,ค่าทำฟัน,2024-11-01,100.31
41213,ค่าตรวจสายตา,2024-11-01,99.96
41214,ค่าบริการด้านรังสี,2024-11-01,100.52
41215,ค่าบริการอื่น ๆ,2024-11-01,100.48
41216,ค่าตรวจวินิจฉัยทางห้องปฏิบัติการ,2024-11-01,100.51
41220,คนไข้ใน,2024-11-01,100.44
41221,ค่าห้องพักคนไข้,2024-11-01,100.89
41222,ค่าตรวจรักษา ค่าบริการ และค่ายาของคนไข้ใน,2024-11-01,100.02
41224,ค่าบริการอื่น ๆ,2024-11-01,100.97
42000,ค่าใช้จ่ายส่วนบุคคล,2024-11-01,99.55
42100,ค่าของใช้ส่วนบุคคล,2024-11-01,98.82
42200,ค่าบริการส่วนบุคคล,2024-11-01,103.06
42210,ค่าบริการส่วนบุคคลเพื่อความสวยงาม,2024-11-01,103.06
42220,ค่าบริการส่วนบุคคลเพื่อความผ่อนคลาย,2024-11-01,103.15
43000,ค่าบัตรประกันสุขภาพและประกันชีวิต,2024-11-01,100.0
50000,หมวดพาหนะ การขนส่ง และการสื่อสาร,2024-11-01,100.11
51000,ค่าโดยสารสาธารณะ,2024-11-01,101.42
51100,ค่าโดยสารในท้องถิ่น,2024-11-01,101.32
51200,ค่าโดยสารนอกท้องถิ่น,2024-11-01,103.32
52000,ยานพาหนะและน้ำมันเชื้อเพลิง,2024-11-01,100.02
52100,ค่าซื้อยานพาหนะ,2024-11-01,100.02
52110,ยานพาหนะ,2024-11-01,100.01
52120,อุปกรณ์ยานพาหนะ,2024-11-01,100.19
52200,น้ำมันเชื้อเพลิง,2024-11-01,99.95
52300,ค่าบริการบำรุงรักษายานยนต์,2024-11-01,101.31
53000,ค่าภาษีและประกันภัยรถยนต์,2024-11-01,100.0
53100,ค่าภาษี,2024-11-01,100.0
53200,ค่าประกันภัยรถ,2024-11-01,100.0
53300,ค่าใช้จ่ายที่เกี่ยวกับรถ,2024-11-01,100.0
54000,การสื่อสาร,2024-11-01,100.03
54100,ค่าบริการการสื่อสาร,2024-11-01,100.07
54200,เครื่องรับอุปกรณ์สื่อสาร,2024-11-01,98.65
60000,หมวดการบันเทิงการอ่าน การศึกษา และการศาสนา,2024-11-01,100.7
61000,การบันเทิงและการอ่าน,2024-11-01,100.17
61100,ค่าธรรมเนียมและค่าสมาชิก,2024-11-01,99.91
61200,ค่าอุปกรณ์กีฬาและเครื่องเล่น,2024-11-01,99.68
61220,ของเล่น,2024-11-01,100.1
61240,ค่าการบันเทิง,2024-11-01,100.0
61250,ค่าใช้จ่ายเกี่ยวกับสัตว์เลี้ยง,2024-11-01,99.58
61260,ค่าใช้จ่ายเกี่ยวกับการทำสวนประดับบ้าน,2024-11-01,100.0
61300,ค่าอุปกรณ์การบันเทิง,2024-11-01,95.95
61400,ค่าใช้จ่ายเกี่ยวกับการอ่าน,2024-11-01,100.0
61500,ค่าใช้จ่ายในการเดินทางโอกาสพิเศษและท่องเที่ยว,2024-11-01,100.36
62000,การศึกษา,2024-11-01,101.76
62100,ค่าเล่าเรียนและค่าธรรมเนียมการศึกษา,2024-11-01,101.79
62110,การศึกษาระดับประถมศึกษา,2024-11-01,102.07
62120,การศึกษาระดับมัธยมศึกษาสายสามัญ,2024-11-01,103.59
62130,การศึกษาระดับมัธยมศึกษา ด้านเทคนิคและอาชีวะ,2024-11-01,101.45
62140,การศึกษาระดับอุดมศึกษา,2024-11-01,100.76
62150,ค่าเรียนพิเศษ,2024-11-01,100.0
62200,หนังสือและอุปกรณ์การศึกษา,2024-11-01,100.0
62210,หนังสือ,2024-11-01,100.0
62211,หนังสือแบบเรียนเอกชน,2024-11-01,100.0
62220,อุปกรณ์เกี่ยวกับการศึกษา,2024-11-01,100.0
62300,ค่าใช้จ่ายอื่น ๆ เกี่ยวกับการศึกษา,2024-11-01,109.84
63000,การศาสนา,2024-11-01,100.34
63100,ค่าอาหาร ของถวายพระ ไหว้เจ้าและอื่น ๆ,2024-11-01,100.34
63110,เครื่องถวายพระ,2024-11-01,100.34
70000,หมวดยาสูบและเครื่องดื่มมีแอลกอฮอล์,2024-11-01,101.38
71000,ผลิตภัณฑ์ยาสูบ,2024-11-01,101.34
72000,เครื่องดื่มมีแอลกอฮอลล์,2024-11-01,101.4
72100,ผลิตภัณฑ์เบียร์,2024-11-01,100.22
72200,ผลิตภัณฑ์ไวน์,2024-11-01,99.04
72300,ผลิตภัณฑ์สุรา,2024-11-01,104.68
80000,หมวดอื่น ๆ ไม่ใช่อาหาร และเครื่องดื่ม,2024-11-01,100.03
81000,ไม่รวมอาหาร เครื่องดื่ม และพลังงาน,2024-11-01,100.16
82000,อาหารและเครื่องดื่ม (ไม่รวมอาหารสด),2024-11-01,102.72
90000,กลุ่มอาหารสดและพลังงาน,2024-11-01,100.02
91000,อาหารสด,2024-11-01,100.31
92000,พลังงาน,2024-11-01,99.6
93000,ดัชนีราคาผู้บริโภคพื้นฐาน,2024-11-01,100.97
00000,รวมทุกรายการ,2023-11-01,99.7
10000,หมวดอาหารและเครื่องดื่มไม่มีแอลกอฮอล์,2023-11-01,100.22
11000,อาหารปรุงที่บ้าน,2023-11-01,100.12
11100,ข้าว  แป้งและผลิตภัณฑ์จากแป้ง,2023-11-01,103.31
11110,ข้าว,2023-11-01,104.1
11120,แป้งและผลิตภัณฑ์จากแป้ง,2023-11-01,100.89
11121,แป้ง,2023-11-01,100.67
11122,ผลิตภัณฑ์จากแป้ง,2023-11-01,100.9
11200,เนื้อสัตว์ เป็ดไก่ และสัตว์น้ำ,2023-11-01,97.1
11210,เนื้อสัตว์,2023-11-01,92.94
11211,เนื้อสัตว์สด,2023-11-01,91.79
11212,เนื้อสัตว์แปรรูป,2023-11-01,100.95
11220,เป็ด ไก่,2023-11-01,100.28
11221,เป็ด ไก่  สด,2023-11-01,99.36
11230,ปลาและสัตว์น้ำ,2023-11-01,100.02
11231,ปลาน้ำจืดสด,2023-11-01,100.66
11232,ปลาน้ำทะเลสด,2023-11-01,97.69
11233,สัตว์น้ำ,2023-11-01,99.39
11234,ปลาแปรรูป,2023-11-01,100.85
11235,สัตว์น้ำแปรรูป,2023-11-01,101.13
11300,ไข่และผลิตภัณฑ์นม,2023-11-01,102.83
11310,ไข่,2023-11-01,104.26
11320,นมและผลิตภัณฑ์นม,2023-11-01,101.63
11400,ผักและผลไม้,2023-11-01,101.71
11410,ผักสดแปรรูปและอื่นๆ,2023-11-01,104.2
11411,ผักสด,2023-11-01,103.88
11412,ผักแปรรูปและอื่นๆ,2023-11-01,105.67
11420,ผลไม้สดแปรรูปและอื่นๆ,2023-11-01,98.26
11421,ผลไม้สด,2023-11-01,98.2
11422,ผลไม้แปรรูปและอื่น ๆ,2023-11-01,101.61
11500,เครื่องประกอบอาหาร,2023-11-01,99.32
11520,เครื่องปรุงอาหาร,2023-11-01,99.27
11521,น้ำมันและไขมัน,2023-11-01,97.6
11522,เครื่องปรุงรส,2023-11-01,100.35
